Repository,File,Method,Count,Imports,Parameters,Annotations,Value,Href,Version,MethodParameter,FullClassPath,ModifiedValue
ghidra,HttpSymbolServer.java,setHeader,1,[java.io.IOException;java.io.InputStream;java.net.HttpURLConnection;java.net.URI;java.net.http.HttpRequest;java.net.http.HttpRequest.BodyPublishers;java.net.http.HttpResponse;java.net.http.HttpResponse.BodyHandlers;java.time.Duration;java.util.concurrent;ghidra.net.HttpClients;ghidra.util.Msg;ghidra.util.exception.CancelledException;ghidra.util.task.CancelledListener;ghidra.util.task.TaskMonitor],[java.lang.String;java.lang.String],[],"setHeader(String, String)","https://docs.oracle.com/en/java/javase/11/docs/api//java.net.http/java/net/http/HttpRequest.Builder.html#setHeader(java.lang.String,java.lang.String)",11,"['String', 'String']",.java.net.http.java.net.http.HttpRequest.Builder,setHeader
github-api,GitHubClient.java,setHeader,4,[com.fasterxml.jackson.databind;com.fasterxml.jackson.databind.introspect.VisibilityChecker;org.apache.commons.io.IOUtils;org.kohsuke.github.authorization.AuthorizationProvider;org.kohsuke.github.authorization.UserAuthorizationProvider;org.kohsuke.github.connector.GitHubConnector;org.kohsuke.github.connector.GitHubConnectorRequest;org.kohsuke.github.connector.GitHubConnectorResponse;org.kohsuke.github.function.FunctionThrows;java.io;java.net;java.time.Instant;java.time.format.DateTimeFormatter;java.time.temporal.ChronoUnit;java.util;java.util.concurrent.atomic.AtomicReference;java.util.logging.Logger;javax.annotation.CheckForNull;javax.annotation.Nonnull;javax.net.ssl.SSLHandshakeException;com.fasterxml.jackson.annotation.JsonAutoDetect.Visibility.ANY;com.fasterxml.jackson.annotation.JsonAutoDetect.Visibility.NONE;java.net.HttpURLConnection;java.util.logging.Level;org.apache.commons.lang3.StringUtils.defaultString],[java.lang.String;java.lang.String],[],"setHeader(String, String)","https://docs.oracle.com/en/java/javase/11/docs/api//java.net.http/java/net/http/HttpRequest.Builder.html#setHeader(java.lang.String,java.lang.String)",11,"['String', 'String']",.java.net.http.java.net.http.HttpRequest.Builder,setHeader
github-api,HttpClientGitHubConnector.java,header,1,[org.apache.commons.io.IOUtils;org.kohsuke.github.connector.GitHubConnector;org.kohsuke.github.connector.GitHubConnectorRequest;org.kohsuke.github.connector.GitHubConnectorResponse;java.io.IOException;java.io.InputStream;java.io.InterruptedIOException;java.net.URISyntaxException;java.net.http.HttpClient;java.net.http.HttpRequest;java.net.http.HttpResponse;java.util.List;java.util.Map;javax.annotation.CheckForNull;javax.annotation.Nonnull],[java.lang.String;java.lang.String],[],"header(String, String)","https://docs.oracle.com/en/java/javase/11/docs/api//java.net.http/java/net/http/HttpRequest.Builder.html#header(java.lang.String,java.lang.String)",11,"['String', 'String']",.java.net.http.java.net.http.HttpRequest.Builder,header
inception,ElgAuthenticationClientImpl.java,header,2,[java.time.temporal.ChronoUnit.SECONDS;java.io.IOException;java.net.URI;java.net.http.HttpClient;java.net.http.HttpRequest;java.net.http.HttpRequest.BodyPublishers;java.net.http.HttpResponse;java.time.Instant;java.util.Date;java.util.LinkedHashMap;java.util.Map;org.springframework.http.HttpHeaders;de.tudarmstadt.ukp.inception.recommendation.imls.elg.model.ElgUserInfoResponse;de.tudarmstadt.ukp.inception.security.client.auth.oauth.OAuthAccessTokenResponse;de.tudarmstadt.ukp.inception.security.client.auth.oauth.OAuthGrantType;de.tudarmstadt.ukp.inception.security.client.auth.oauth.OAuthSession;de.tudarmstadt.ukp.inception.support.http.HttpClientImplBase],[java.lang.String;java.lang.String],[],"header(String, String)","https://docs.oracle.com/en/java/javase/11/docs/api//java.net.http/java/net/http/HttpRequest.Builder.html#header(java.lang.String,java.lang.String)",11,"['String', 'String']",.java.net.http.java.net.http.HttpRequest.Builder,header
infinispan,RestHttpClient.java,header,2,[java.io.IOException;java.net.URI;java.net.http.HttpClient;java.net.http.HttpRequest;java.net.http.HttpResponse;java.util.Base64],[java.lang.String;java.lang.String],[],"header(String, String)","https://docs.oracle.com/en/java/javase/11/docs/api//java.net.http/java/net/http/HttpRequest.Builder.html#header(java.lang.String,java.lang.String)",11,"['String', 'String']",.java.net.http.java.net.http.HttpRequest.Builder,header
inception,InceptionRemoteApiJwtIntegrationTest.java,setHeader,1,[com.nimbusds.jose.JOSEObjectType.JWT;de.tudarmstadt.ukp.clarin.webanno.security.model.Role.ROLE_REMOTE;java.lang.System.setProperty;java.util.Collections.emptyList;java.util.concurrent.TimeUnit.SECONDS;org.assertj.core.api.Assertions.assertThat;org.awaitility.Awaitility.await;java.net.URI;java.net.http.HttpClient;java.net.http.HttpRequest;java.net.http.HttpResponse;java.nio.file.Path;java.time.Duration;java.time.Instant;java.util.Map;java.util.UUID;org.junit.jupiter.api.AfterAll;org.junit.jupiter.api.BeforeAll;org.junit.jupiter.api.Tag;org.junit.jupiter.api.Test;org.junit.jupiter.api.io.TempDir;org.springframework.context.ConfigurableApplicationContext;com.nimbusds.jwt.SignedJWT;de.tudarmstadt.ukp.clarin.webanno.security.UserDao;de.tudarmstadt.ukp.clarin.webanno.security.model.Role;de.tudarmstadt.ukp.clarin.webanno.security.model.User;no.nav.security.mock.oauth2.MockOAuth2Server;no.nav.security.mock.oauth2.token.DefaultOAuth2TokenCallback],[java.lang.String;unknown],[],"setHeader(String, String)","https://docs.oracle.com/en/java/javase/11/docs/api//java.net.http/java/net/http/HttpRequest.Builder.html#setHeader(java.lang.String,java.lang.String)",11,"['String', 'String']",.java.net.http.java.net.http.HttpRequest.Builder,setHeader
java-docs-samples,ExampleSystemIT.java,header,1,[com.google.common.truth.Truth.assertThat;java.io.IOException;java.net.HttpURLConnection;java.net.URI;java.net.http.HttpClient;java.net.http.HttpRequest;java.net.http.HttpResponse;org.junit.Test;org.junit.runner.RunWith;org.junit.runners.JUnit4],[java.lang.String;java.lang.String],[],"header(String, String)","https://docs.oracle.com/en/java/javase/11/docs/api//java.net.http/java/net/http/HttpRequest.Builder.html#header(java.lang.String,java.lang.String)",11,"['String', 'String']",.java.net.http.java.net.http.HttpRequest.Builder,header
java4noobs,RequestJava11.java,header,1,[java.io.IOException;java.net.URI;java.net.URISyntaxException;java.net.http.HttpClient;java.net.http.HttpRequest;java.net.http.HttpResponse;java.util.Objects],[java.lang.String;java.lang.String],[],"header(String, String)","https://docs.oracle.com/en/java/javase/11/docs/api//java.net.http/java/net/http/HttpRequest.Builder.html#header(java.lang.String,java.lang.String)",11,"['String', 'String']",.java.net.http.java.net.http.HttpRequest.Builder,header
jena,HttpLib.java,header,1,[java.io.IOException;java.io.InputStream;java.io.UncheckedIOException;java.net.URI;java.net.URISyntaxException;java.net.http.HttpClient;java.net.http.HttpRequest;java.net.http.HttpRequest.BodyPublisher;java.net.http.HttpRequest.BodyPublishers;java.net.http.HttpRequest.Builder;java.net.http.HttpResponse;java.net.http.HttpResponse.BodyHandler;java.net.http.HttpResponse.BodyHandlers;java.net.http.HttpResponse.BodySubscribers;java.nio.charset.StandardCharsets;java.time.Duration;java.util;java.util.concurrent.CompletableFuture;java.util.concurrent.TimeUnit;java.util.function.Consumer;java.util.function.Function;java.util.zip.GZIPInputStream;java.util.zip.InflaterInputStream;org.apache.jena.atlas.RuntimeIOException;org.apache.jena.atlas.io.IO;org.apache.jena.atlas.lib.IRILib;org.apache.jena.atlas.web.HttpException;org.apache.jena.atlas.web.TypedInputStream;org.apache.jena.http.auth.AuthEnv;org.apache.jena.http.auth.AuthLib;org.apache.jena.http.sys.HttpRequestModifier;org.apache.jena.http.sys.RegistryRequestModifier;org.apache.jena.query.ARQ;org.apache.jena.riot.web.HttpNames;org.apache.jena.sparql.exec.http.Params;org.apache.jena.sparql.util.Context;org.apache.jena.web.HttpSC],[java.lang.String;java.lang.String],[],"header(String, String)","https://docs.oracle.com/en/java/javase/11/docs/api//java.net.http/java/net/http/HttpRequest.Builder.html#header(java.lang.String,java.lang.String)",11,"['String', 'String']",.java.net.http.java.net.http.HttpRequest.Builder,header
jena,HttpLib.java,header,1,[java.io.IOException;java.io.InputStream;java.io.UncheckedIOException;java.net.URI;java.net.URISyntaxException;java.net.http.HttpClient;java.net.http.HttpRequest;java.net.http.HttpRequest.BodyPublisher;java.net.http.HttpRequest.BodyPublishers;java.net.http.HttpRequest.Builder;java.net.http.HttpResponse;java.net.http.HttpResponse.BodyHandler;java.net.http.HttpResponse.BodyHandlers;java.net.http.HttpResponse.BodySubscribers;java.nio.charset.StandardCharsets;java.time.Duration;java.util;java.util.concurrent.CompletableFuture;java.util.concurrent.TimeUnit;java.util.function.Consumer;java.util.function.Function;java.util.zip.GZIPInputStream;java.util.zip.InflaterInputStream;org.apache.jena.atlas.RuntimeIOException;org.apache.jena.atlas.io.IO;org.apache.jena.atlas.lib.IRILib;org.apache.jena.atlas.web.HttpException;org.apache.jena.atlas.web.TypedInputStream;org.apache.jena.http.auth.AuthEnv;org.apache.jena.http.auth.AuthLib;org.apache.jena.http.sys.HttpRequestModifier;org.apache.jena.http.sys.RegistryRequestModifier;org.apache.jena.query.ARQ;org.apache.jena.riot.web.HttpNames;org.apache.jena.sparql.exec.http.Params;org.apache.jena.sparql.util.Context;org.apache.jena.web.HttpSC],[? super java.lang.String;? super java.lang.String],[],"header(String, String)","https://docs.oracle.com/en/java/javase/11/docs/api//java.net.http/java/net/http/HttpRequest.Builder.html#header(java.lang.String,java.lang.String)",11,"['String', 'String']",.java.net.http.java.net.http.HttpRequest.Builder,header
jenkins,PluginManagerTest.java,header,13,[java.nio.file.attribute.PosixFilePermission.OWNER_READ;java.nio.file.attribute.PosixFilePermission.OWNER_WRITE;org.awaitility.Awaitility.await;org.junit.Assert.assertEquals;org.junit.Assert.assertFalse;org.junit.Assert.assertNotNull;org.junit.Assert.assertNull;org.junit.Assert.assertThrows;org.junit.Assert.assertTrue;org.junit.Assume.assumeFalse;hudson.PluginManager.UberClassLoader;hudson.model.DownloadService;hudson.model.Hudson;hudson.model.RootAction;hudson.model.UpdateCenter;hudson.model.UpdateCenter.UpdateCenterJob;hudson.model.UpdateSite;hudson.model.User;hudson.security.ACL;hudson.security.ACLContext;hudson.util.FormValidation;hudson.util.PersistedList;java.io.ByteArrayInputStream;java.io.File;java.io.IOException;java.lang.reflect.Method;java.net.CookieHandler;java.net.CookieManager;java.net.HttpCookie;java.net.URI;java.net.URL;java.net.URLClassLoader;java.net.http.HttpClient;java.net.http.HttpRequest;java.net.http.HttpResponse;java.nio.charset.StandardCharsets;java.nio.file.Files;java.nio.file.LinkOption;java.nio.file.attribute.PosixFilePermission;java.time.Duration;java.util.ArrayList;java.util.Arrays;java.util.Collections;java.util.Comparator;java.util.EnumSet;java.util.HashSet;java.util.List;java.util.Objects;java.util.Optional;java.util.Set;java.util.concurrent.Future;java.util.concurrent.TimeUnit;javax.servlet.ServletException;jenkins.ClassLoaderReflectionToolkit;jenkins.RestartRequiredException;jenkins.model.GlobalConfiguration;jenkins.model.Jenkins;net.sf.json.JSONArray;net.sf.json.JSONObject;org.apache.commons.io.FileUtils;org.htmlunit.AlertHandler;org.htmlunit.Page;org.htmlunit.html.HtmlAnchor;org.htmlunit.html.HtmlForm;org.htmlunit.html.HtmlPage;org.junit.Assert;org.junit.Rule;org.junit.Test;org.junit.rules.TemporaryFolder;org.jvnet.hudson.test.FlagRule;org.jvnet.hudson.test.Issue;org.jvnet.hudson.test.JenkinsRule;org.jvnet.hudson.test.MockAuthorizationStrategy;org.jvnet.hudson.test.TestExtension;org.jvnet.hudson.test.Url;org.jvnet.hudson.test.recipes.WithPlugin;org.jvnet.hudson.test.recipes.WithPluginManager;org.kohsuke.stapler.StaplerRequest;org.kohsuke.stapler.StaplerResponse],[java.lang.String;java.lang.String],[],"header(String, String)","https://docs.oracle.com/en/java/javase/11/docs/api//java.net.http/java/net/http/HttpRequest.Builder.html#header(java.lang.String,java.lang.String)",11,"['String', 'String']",.java.net.http.java.net.http.HttpRequest.Builder,header
jenkins,ProxyConfiguration.java,setHeader,1,[com.thoughtworks.xstream.XStream;edu.umd.cs.findbugs.annotations.CheckForNull;edu.umd.cs.findbugs.annotations.NonNull;hudson.model.AbstractDescribableImpl;hudson.model.Descriptor;hudson.model.Saveable;hudson.model.listeners.SaveableListener;hudson.util.FormValidation;hudson.util.Scrambler;hudson.util.Secret;hudson.util.XStream2;java.io.File;java.io.IOException;java.io.InputStream;java.io.Serializable;java.net.Authenticator;java.net.HttpURLConnection;java.net.InetSocketAddress;java.net.PasswordAuthentication;java.net.Proxy;java.net.ProxySelector;java.net.SocketAddress;java.net.URI;java.net.URISyntaxException;java.net.URL;java.net.URLConnection;java.net.http.HttpClient;java.net.http.HttpRequest;java.net.http.HttpResponse;java.time.Duration;java.util.ArrayList;java.util.Collections;java.util.List;java.util.Objects;java.util.concurrent.TimeUnit;java.util.regex.Pattern;jenkins.UserAgentURLConnectionDecorator;jenkins.model.Jenkins;jenkins.security.stapler.StaplerAccessibleType;jenkins.util.JenkinsJVM;jenkins.util.SystemProperties;org.jenkinsci.Symbol;org.jvnet.robust_http_client.RetryableHttpStream;org.kohsuke.accmod.Restricted;org.kohsuke.accmod.restrictions.NoExternalUse;org.kohsuke.stapler.DataBoundConstructor;org.kohsuke.stapler.DataBoundSetter;org.kohsuke.stapler.QueryParameter;org.kohsuke.stapler.interceptor.RequirePOST],[java.lang.String;unknown],[],"setHeader(String, String)","https://docs.oracle.com/en/java/javase/11/docs/api//java.net.http/java/net/http/HttpRequest.Builder.html#setHeader(java.lang.String,java.lang.String)",11,"['String', 'String']",.java.net.http.java.net.http.HttpRequest.Builder,setHeader
jenkins,FormValidation.java,setHeader,1,[hudson.Functions.jsStringEscape;hudson.Util.singleQuote;edu.umd.cs.findbugs.annotations.NonNull;hudson.FilePath;hudson.Functions;hudson.Launcher;hudson.ProxyConfiguration;hudson.RelativePath;hudson.Util;hudson.model.AbstractBuild;hudson.model.BuildListener;hudson.model.Descriptor;hudson.tasks.Builder;hudson.util.ReflectionUtils.Parameter;java.io.BufferedReader;java.io.File;java.io.IOException;java.io.InputStreamReader;java.lang.reflect.Method;java.net.HttpURLConnection;java.net.URI;java.net.URL;java.net.URLConnection;java.net.http.HttpClient;java.net.http.HttpRequest;java.nio.charset.StandardCharsets;java.util.ArrayList;java.util.Base64;java.util.Collection;java.util.List;java.util.Locale;java.util.stream.Stream;javax.servlet.ServletException;jenkins.model.Jenkins;jenkins.util.SystemProperties;org.apache.commons.lang.StringUtils;org.kohsuke.stapler.HttpResponse;org.kohsuke.stapler.QueryParameter;org.kohsuke.stapler.Stapler;org.kohsuke.stapler.StaplerRequest;org.kohsuke.stapler.StaplerResponse],[java.lang.String;java.lang.String],[],"setHeader(String, String)","https://docs.oracle.com/en/java/javase/11/docs/api//java.net.http/java/net/http/HttpRequest.Builder.html#setHeader(java.lang.String,java.lang.String)",11,"['String', 'String']",.java.net.http.java.net.http.HttpRequest.Builder,setHeader
jitsi,BaseHttpXCapClient.java,setHeader,3,[java.io;java.net;java.net.URI;java.nio.charset;java.util.concurrent.atomic;javax.sip.address;net.java.sip.communicator.impl.protocol.sip;net.java.sip.communicator.impl.protocol.sip.xcap.model;net.java.sip.communicator.impl.protocol.sip.xcap.model.xcaperror;net.java.sip.communicator.impl.protocol.sip.xcap.utils;net.java.sip.communicator.service.gui;net.java.sip.communicator.service.httputil;org.apache.http;org.apache.http.auth;org.apache.http.client;org.apache.http.client.methods;org.apache.http.entity;org.apache.http.impl.client],[java.lang.String;java.lang.String],[],"setHeader(String, String)","https://docs.oracle.com/en/java/javase/11/docs/api//java.net.http/java/net/http/HttpRequest.Builder.html#setHeader(java.lang.String,java.lang.String)",11,"['String', 'String']",.java.net.http.java.net.http.HttpRequest.Builder,setHeader
jolokia,AgentServlet.java,setHeader,5,[java.io;java.net;java.security.PrivilegedActionException;java.security.PrivilegedExceptionAction;java.util;javax.management.RuntimeMBeanException;javax.security.auth.Subject;javax.servlet;javax.servlet.http;org.jolokia.backend.BackendManager;org.jolokia.config;org.jolokia.discovery.AgentDetails;org.jolokia.discovery.DiscoveryMulticastResponder;org.jolokia.restrictor;org.jolokia.util;org.json.simple.JSONAware;org.json.simple.JSONStreamAware],[java.lang.String;java.lang.String],[],"setHeader(String, String)","https://docs.oracle.com/en/java/javase/11/docs/api//java.net.http/java/net/http/HttpRequest.Builder.html#setHeader(java.lang.String,java.lang.String)",11,"['String', 'String']",.java.net.http.java.net.http.HttpRequest.Builder,setHeader
julie,JulieHttpClient.java,header,3,[java.net.http.HttpRequest.BodyPublishers.noBody;java.net.http.HttpRequest.BodyPublishers.ofString;com.purbon.kafka.topology.Configuration;com.purbon.kafka.topology.api.mds.Response;com.purbon.kafka.topology.utils.BasicAuth;java.io.IOException;java.io.InputStream;java.net.URI;java.net.http.HttpClient;java.net.http.HttpRequest;java.net.http.HttpRequest.BodyPublisher;java.net.http.HttpResponse;java.nio.file.Files;java.nio.file.Path;java.nio.file.Paths;java.security.KeyManagementException;java.security.KeyStore;java.security.KeyStoreException;java.security.NoSuchAlgorithmException;java.security.UnrecoverableKeyException;java.security.cert.CertificateException;java.time.Duration;java.util.Optional;java.util.concurrent.CompletableFuture;java.util.function.Function;javax.net.ssl.KeyManager;javax.net.ssl.KeyManagerFactory;javax.net.ssl.SSLContext;javax.net.ssl.TrustManager;javax.net.ssl.TrustManagerFactory;org.apache.logging.log4j.LogManager;org.apache.logging.log4j.Logger],[java.lang.String;java.lang.String],[],"header(String, String)","https://docs.oracle.com/en/java/javase/11/docs/api//java.net.http/java/net/http/HttpRequest.Builder.html#header(java.lang.String,java.lang.String)",11,"['String', 'String']",.java.net.http.java.net.http.HttpRequest.Builder,header
killbill,KillBillAuth0Realm.java,header,7,[java.io.IOException;java.io.InputStream;java.math.BigInteger;java.net.URI;java.net.URLEncoder;java.net.http.HttpClient;java.net.http.HttpRequest;java.net.http.HttpResponse;java.nio.charset.StandardCharsets;java.security.Key;java.security.PublicKey;java.security.interfaces.ECPublicKey;java.security.interfaces.RSAPublicKey;java.security.spec.ECFieldFp;java.security.spec.ECParameterSpec;java.security.spec.ECPoint;java.security.spec.EllipticCurve;java.time.Duration;java.time.temporal.ChronoUnit;java.util.Base64;java.util.Date;java.util.HashMap;java.util.HashSet;java.util.List;java.util.Map;java.util.Set;javax.inject.Inject;org.apache.shiro.authc.AuthenticationException;org.apache.shiro.authc.AuthenticationInfo;org.apache.shiro.authc.AuthenticationToken;org.apache.shiro.authc.HostAuthenticationToken;org.apache.shiro.authc.SimpleAuthenticationInfo;org.apache.shiro.authc.UsernamePasswordToken;org.apache.shiro.authz.AuthorizationException;org.apache.shiro.authz.AuthorizationInfo;org.apache.shiro.authz.SimpleAuthorizationInfo;org.apache.shiro.realm.AuthorizingRealm;org.apache.shiro.subject.MutablePrincipalCollection;org.apache.shiro.subject.PrincipalCollection;org.apache.shiro.subject.SimplePrincipalCollection;org.killbill.commons.utils.Strings;org.killbill.commons.utils.annotation.VisibleForTesting;org.killbill.billing.util.config.definition.SecurityConfig;org.killbill.commons.utils.cache.Cache;org.killbill.commons.utils.cache.DefaultCache;org.slf4j.Logger;org.slf4j.LoggerFactory;com.fasterxml.jackson.core.type.TypeReference;com.fasterxml.jackson.databind.ObjectMapper;io.jsonwebtoken.Claims;io.jsonwebtoken.Clock;io.jsonwebtoken.Jws;io.jsonwebtoken.JwsHeader;io.jsonwebtoken.JwtException;io.jsonwebtoken.JwtParser;io.jsonwebtoken.JwtParserBuilder;io.jsonwebtoken.Jwts;io.jsonwebtoken.SigningKeyResolver;io.jsonwebtoken.security.SignatureException],[java.lang.String;java.lang.String],[],"header(String, String)","https://docs.oracle.com/en/java/javase/11/docs/api//java.net.http/java/net/http/HttpRequest.Builder.html#header(java.lang.String,java.lang.String)",11,"['String', 'String']",.java.net.http.java.net.http.HttpRequest.Builder,header
killbill,KillBillOktaRealm.java,header,3,[java.io.IOException;java.io.InputStream;java.io.UnsupportedEncodingException;java.net.URI;java.net.URLEncoder;java.net.http.HttpClient;java.net.http.HttpRequest;java.net.http.HttpResponse;java.time.Duration;java.time.temporal.ChronoUnit;java.util.Collection;java.util.HashSet;java.util.LinkedHashMap;java.util.List;java.util.Map;java.util.Set;javax.inject.Inject;org.apache.shiro.authc.AuthenticationException;org.apache.shiro.authc.AuthenticationInfo;org.apache.shiro.authc.AuthenticationToken;org.apache.shiro.authc.SimpleAuthenticationInfo;org.apache.shiro.authc.UsernamePasswordToken;org.apache.shiro.authz.AuthorizationException;org.apache.shiro.authz.AuthorizationInfo;org.apache.shiro.authz.SimpleAuthorizationInfo;org.apache.shiro.config.Ini;org.apache.shiro.config.Ini.Section;org.apache.shiro.realm.AuthorizingRealm;org.apache.shiro.subject.PrincipalCollection;org.killbill.commons.utils.Strings;org.killbill.billing.util.config.definition.SecurityConfig;org.slf4j.Logger;org.slf4j.LoggerFactory;com.fasterxml.jackson.core.JsonProcessingException;com.fasterxml.jackson.core.type.TypeReference;com.fasterxml.jackson.databind.ObjectMapper],[java.lang.String;java.lang.String],[],"header(String, String)","https://docs.oracle.com/en/java/javase/11/docs/api//java.net.http/java/net/http/HttpRequest.Builder.html#header(java.lang.String,java.lang.String)",11,"['String', 'String']",.java.net.http.java.net.http.HttpRequest.Builder,header
killbill,PushNotificationListener.java,header,2,[java.io.IOException;java.io.InputStream;java.net.URI;java.net.http.HttpClient;java.net.http.HttpRequest;java.net.http.HttpResponse;java.time.Duration;java.time.temporal.ChronoUnit;java.util.List;java.util.Objects;java.util.UUID;javax.inject.Inject;org.joda.time.DateTime;org.killbill.billing.ObjectType;org.killbill.billing.callcontext.InternalTenantContext;org.killbill.billing.jaxrs.json.NotificationJson;org.killbill.billing.notification.plugin.api.ExtBusEvent;org.killbill.billing.platform.api.KillbillService.KILLBILL_SERVICES;org.killbill.billing.tenant.api.TenantApiException;org.killbill.billing.tenant.api.TenantKV.TenantKey;org.killbill.billing.tenant.api.TenantUserApi;org.killbill.commons.utils.annotation.VisibleForTesting;org.killbill.billing.util.callcontext.CallContextFactory;org.killbill.billing.util.callcontext.InternalCallContextFactory;org.killbill.billing.util.callcontext.TenantContext;org.killbill.billing.util.config.definition.NotificationConfig;org.killbill.clock.Clock;org.killbill.commons.eventbus.AllowConcurrentEvents;org.killbill.commons.eventbus.Subscribe;org.killbill.notificationq.api.NotificationQueue;org.killbill.notificationq.api.NotificationQueueService;org.killbill.notificationq.api.NotificationQueueService.NoSuchNotificationQueue;org.skife.config.TimeSpan;org.slf4j.Logger;org.slf4j.LoggerFactory;com.fasterxml.jackson.core.JsonProcessingException;com.fasterxml.jackson.databind.ObjectMapper],[java.lang.String;java.lang.String],[],"header(String, String)","https://docs.oracle.com/en/java/javase/11/docs/api//java.net.http/java/net/http/HttpRequest.Builder.html#header(java.lang.String,java.lang.String)",11,"['String', 'String']",.java.net.http.java.net.http.HttpRequest.Builder,header
killbill,KillBillOktaRealm.java,header,2,[java.io.IOException;java.io.InputStream;java.io.UnsupportedEncodingException;java.net.URI;java.net.URLEncoder;java.net.http.HttpClient;java.net.http.HttpRequest;java.net.http.HttpResponse;java.time.Duration;java.time.temporal.ChronoUnit;java.util.Collection;java.util.HashSet;java.util.LinkedHashMap;java.util.List;java.util.Map;java.util.Set;javax.inject.Inject;org.apache.shiro.authc.AuthenticationException;org.apache.shiro.authc.AuthenticationInfo;org.apache.shiro.authc.AuthenticationToken;org.apache.shiro.authc.SimpleAuthenticationInfo;org.apache.shiro.authc.UsernamePasswordToken;org.apache.shiro.authz.AuthorizationException;org.apache.shiro.authz.AuthorizationInfo;org.apache.shiro.authz.SimpleAuthorizationInfo;org.apache.shiro.config.Ini;org.apache.shiro.config.Ini.Section;org.apache.shiro.realm.AuthorizingRealm;org.apache.shiro.subject.PrincipalCollection;org.killbill.commons.utils.Strings;org.killbill.billing.util.config.definition.SecurityConfig;org.slf4j.Logger;org.slf4j.LoggerFactory;com.fasterxml.jackson.core.JsonProcessingException;com.fasterxml.jackson.core.type.TypeReference;com.fasterxml.jackson.databind.ObjectMapper],[java.lang.String;unknown],[],"header(String, String)","https://docs.oracle.com/en/java/javase/11/docs/api//java.net.http/java/net/http/HttpRequest.Builder.html#header(java.lang.String,java.lang.String)",11,"['String', 'String']",.java.net.http.java.net.http.HttpRequest.Builder,header
light-4j,MrasHandler.java,header,5,[com.networknt.body.BodyHandler;com.networknt.client.ClientConfig;com.networknt.client.Http2Client;com.networknt.client.oauth.TokenResponse;com.networknt.client.ssl.ClientX509ExtendedTrustManager;com.networknt.client.ssl.TLSConfig;com.networknt.config.Config;com.networknt.config.JsonMapper;com.networknt.config.TlsUtil;com.networknt.handler.Handler;com.networknt.handler.MiddlewareHandler;com.networknt.handler.config.UrlRewriteRule;com.networknt.httpstring.AttachmentConstants;com.networknt.httpstring.ContentType;com.networknt.metrics.MetricsConfig;com.networknt.metrics.AbstractMetricsHandler;com.networknt.monad.Failure;com.networknt.monad.Result;com.networknt.monad.Success;com.networknt.status.Status;com.networknt.utility.ModuleRegistry;io.undertow.Handlers;io.undertow.server.HttpHandler;io.undertow.server.HttpServerExchange;io.undertow.util.Headers;io.undertow.util.HttpString;org.apache.commons.codec.binary.Base64;org.slf4j.Logger;org.slf4j.LoggerFactory;javax.net.ssl;java.io.IOException;java.net.InetSocketAddress;java.net.ProxySelector;java.net.URI;java.net.URLEncoder;java.net.http.HttpClient;java.net.http.HttpHeaders;java.net.http.HttpRequest;java.net.http.HttpResponse;java.nio.ByteBuffer;java.nio.charset.StandardCharsets;java.security;java.time.Duration;java.util;java.util.regex.Matcher;java.util.stream.Collectors;java.nio.charset.StandardCharsets.UTF_8],[java.lang.String;java.lang.String],[],"header(String, String)","https://docs.oracle.com/en/java/javase/11/docs/api//java.net.http/java/net/http/HttpRequest.Builder.html#header(java.lang.String,java.lang.String)",11,"['String', 'String']",.java.net.http.java.net.http.HttpRequest.Builder,header
micrometer,MicrometerHttpClient.java,header,1,[io.micrometer.common.lang.Nullable;io.micrometer.core.instrument.MeterRegistry;io.micrometer.core.instrument.Tag;io.micrometer.core.instrument.Tags;io.micrometer.core.instrument.binder.http.Outcome;io.micrometer.core.instrument.observation.ObservationOrTimerCompatibleInstrumentation;io.micrometer.observation.Observation;io.micrometer.observation.ObservationRegistry;javax.net.ssl.SSLContext;javax.net.ssl.SSLParameters;java.io.IOException;java.net.Authenticator;java.net.CookieHandler;java.net.ProxySelector;java.net.http.HttpClient;java.net.http.HttpRequest;java.net.http.HttpResponse;java.time.Duration;java.util.Optional;java.util.concurrent.CompletableFuture;java.util.concurrent.Executor;java.util.function.Function],[? super java.lang.String;? super java.lang.String],[],"header(String, String)","https://docs.oracle.com/en/java/javase/11/docs/api//java.net.http/java/net/http/HttpRequest.Builder.html#header(java.lang.String,java.lang.String)",11,"['String', 'String']",.java.net.http.java.net.http.HttpRequest.Builder,header
